@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C10-L6,7-weka.filters.unsupervised.attribute.AddValues-C11-L6,7,8-weka.filters.unsupervised.attribute.AddValues-C12-L6,7,8-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-L1-5-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4}

@data
893,'2018/10/08 17:08:03:232',21,0.05098,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
894,'2018/10/08 17:08:03:271',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
895,'2018/10/08 17:08:03:300',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
896,'2018/10/08 17:08:03:332',21,0.05098,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
897,'2018/10/08 17:08:03:371',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
898,'2018/10/08 17:08:03:399',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
899,'2018/10/08 17:08:03:432',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
900,'2018/10/08 17:08:03:466',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
901,'2018/10/08 17:08:03:499',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
902,'2018/10/08 17:08:03:533',21,0.058824,-0.019608,0.576471,-0.011765,-1,-1,?,?,5,?,?,?
903,'2018/10/08 17:08:03:565',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
904,'2018/10/08 17:08:03:601',21,0.058824,-0.019608,0.568627,-0.011765,-1,-1,?,?,5,?,?,?
905,'2018/10/08 17:08:07:566',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
906,'2018/10/08 17:08:07:601',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
907,'2018/10/08 17:08:07:634',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
908,'2018/10/08 17:08:07:672',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
909,'2018/10/08 17:08:07:701',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
910,'2018/10/08 17:08:07:734',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
911,'2018/10/08 17:08:07:771',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
912,'2018/10/08 17:08:07:799',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
913,'2018/10/08 17:08:07:835',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
914,'2018/10/08 17:08:07:872',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
915,'2018/10/08 17:08:07:901',22,0.066667,-0.011765,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
916,'2018/10/08 17:08:07:933',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
917,'2018/10/08 17:08:07:971',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
918,'2018/10/08 17:08:08:001',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
919,'2018/10/08 17:08:08:033',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
920,'2018/10/08 17:08:08:072',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
921,'2018/10/08 17:08:08:098',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
922,'2018/10/08 17:08:08:134',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
923,'2018/10/08 17:08:08:172',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
924,'2018/10/08 17:08:08:201',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
925,'2018/10/08 17:08:08:234',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
926,'2018/10/08 17:08:08:277',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
927,'2018/10/08 17:08:08:315',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
928,'2018/10/08 17:08:08:347',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
929,'2018/10/08 17:08:08:381',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
930,'2018/10/08 17:08:08:416',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
931,'2018/10/08 17:08:08:449',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
932,'2018/10/08 17:08:08:482',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
933,'2018/10/08 17:08:08:522',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
934,'2018/10/08 17:08:08:550',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
935,'2018/10/08 17:08:08:583',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
936,'2018/10/08 17:08:08:616',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
937,'2018/10/08 17:08:08:664',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
938,'2018/10/08 17:08:08:701',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
939,'2018/10/08 17:08:08:727',22,0.066667,-0.011765,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
940,'2018/10/08 17:08:08:761',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
941,'2018/10/08 17:08:08:798',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
942,'2018/10/08 17:08:08:827',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
943,'2018/10/08 17:08:08:859',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
944,'2018/10/08 17:08:08:896',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
945,'2018/10/08 17:08:08:929',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
946,'2018/10/08 17:08:08:960',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
947,'2018/10/08 17:08:08:996',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
948,'2018/10/08 17:08:09:026',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
949,'2018/10/08 17:08:09:059',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
950,'2018/10/08 17:08:09:096',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
951,'2018/10/08 17:08:09:126',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
952,'2018/10/08 17:08:09:160',22,0.066667,-0.019608,0.796078,-0.011765,-1,-1,?,?,6,?,?,?
953,'2018/10/08 17:08:12:596',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
954,'2018/10/08 17:08:12:630',23,0.003922,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
955,'2018/10/08 17:08:12:665',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
956,'2018/10/08 17:08:12:696',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
957,'2018/10/08 17:08:12:730',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
958,'2018/10/08 17:08:12:765',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
959,'2018/10/08 17:08:12:796',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
960,'2018/10/08 17:08:12:829',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
961,'2018/10/08 17:08:12:865',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
962,'2018/10/08 17:08:12:898',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
963,'2018/10/08 17:08:12:929',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
964,'2018/10/08 17:08:12:964',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
965,'2018/10/08 17:08:12:996',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
966,'2018/10/08 17:08:13:030',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
967,'2018/10/08 17:08:13:065',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
968,'2018/10/08 17:08:13:097',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
969,'2018/10/08 17:08:13:129',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
970,'2018/10/08 17:08:13:162',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
971,'2018/10/08 17:08:13:198',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
972,'2018/10/08 17:08:13:231',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
973,'2018/10/08 17:08:13:265',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
974,'2018/10/08 17:08:13:298',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
975,'2018/10/08 17:08:13:331',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
976,'2018/10/08 17:08:13:363',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
977,'2018/10/08 17:08:13:397',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
978,'2018/10/08 17:08:13:429',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
979,'2018/10/08 17:08:13:464',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
980,'2018/10/08 17:08:13:498',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
981,'2018/10/08 17:08:13:530',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
982,'2018/10/08 17:08:13:563',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
983,'2018/10/08 17:08:13:598',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
984,'2018/10/08 17:08:13:630',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
985,'2018/10/08 17:08:13:665',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
986,'2018/10/08 17:08:13:698',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
987,'2018/10/08 17:08:13:734',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
988,'2018/10/08 17:08:13:770',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
989,'2018/10/08 17:08:13:801',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
990,'2018/10/08 17:08:13:831',23,0.011765,-0.011765,0.819608,-0.011765,-1,-1,?,?,7,?,?,?
991,'2018/10/08 17:08:17:037',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
992,'2018/10/08 17:08:17:066',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
993,'2018/10/08 17:08:17:100',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
994,'2018/10/08 17:08:17:132',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
995,'2018/10/08 17:08:17:170',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
996,'2018/10/08 17:08:17:199',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
997,'2018/10/08 17:08:17:233',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
998,'2018/10/08 17:08:17:271',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
999,'2018/10/08 17:08:17:299',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1000,'2018/10/08 17:08:17:333',24,0.058824,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1001,'2018/10/08 17:08:17:371',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1002,'2018/10/08 17:08:17:400',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1003,'2018/10/08 17:08:17:432',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1004,'2018/10/08 17:08:17:466',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1005,'2018/10/08 17:08:17:499',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1006,'2018/10/08 17:08:17:532',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1007,'2018/10/08 17:08:17:566',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1008,'2018/10/08 17:08:17:598',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1009,'2018/10/08 17:08:17:633',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1010,'2018/10/08 17:08:17:667',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1011,'2018/10/08 17:08:17:700',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1012,'2018/10/08 17:08:17:732',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1013,'2018/10/08 17:08:17:770',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1014,'2018/10/08 17:08:17:801',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1015,'2018/10/08 17:08:17:832',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1016,'2018/10/08 17:08:17:870',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1017,'2018/10/08 17:08:17:898',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1018,'2018/10/08 17:08:17:932',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1019,'2018/10/08 17:08:17:965',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1020,'2018/10/08 17:08:18:001',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1021,'2018/10/08 17:08:18:031',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1022,'2018/10/08 17:08:18:067',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1023,'2018/10/08 17:08:18:100',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1024,'2018/10/08 17:08:18:134',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1025,'2018/10/08 17:08:18:171',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1026,'2018/10/08 17:08:18:200',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1027,'2018/10/08 17:08:18:233',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1028,'2018/10/08 17:08:18:265',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1029,'2018/10/08 17:08:18:301',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1030,'2018/10/08 17:08:18:335',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1031,'2018/10/08 17:08:18:371',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1032,'2018/10/08 17:08:18:398',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1033,'2018/10/08 17:08:18:432',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1034,'2018/10/08 17:08:18:465',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1035,'2018/10/08 17:08:18:498',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1036,'2018/10/08 17:08:18:531',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1037,'2018/10/08 17:08:18:568',24,0.05098,-0.011765,1,-0.011765,-1,-1,?,?,8,?,?,?
1038,'2018/10/08 17:08:29:848',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1039,'2018/10/08 17:08:29:879',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1040,'2018/10/08 17:08:29:910',25,-0.003922,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1041,'2018/10/08 17:08:29:948',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1042,'2018/10/08 17:08:29:979',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1043,'2018/10/08 17:08:30:012',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1044,'2018/10/08 17:08:30:048',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1045,'2018/10/08 17:08:30:077',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1046,'2018/10/08 17:08:30:112',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1047,'2018/10/08 17:08:30:148',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1048,'2018/10/08 17:08:30:178',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1049,'2018/10/08 17:08:30:211',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1050,'2018/10/08 17:08:30:250',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1051,'2018/10/08 17:08:30:278',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1052,'2018/10/08 17:08:30:310',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1053,'2018/10/08 17:08:30:347',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1054,'2018/10/08 17:08:30:380',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1055,'2018/10/08 17:08:30:412',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1056,'2018/10/08 17:08:30:448',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1057,'2018/10/08 17:08:30:480',25,-0.003922,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1058,'2018/10/08 17:08:30:512',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1059,'2018/10/08 17:08:30:549',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1060,'2018/10/08 17:08:30:578',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1061,'2018/10/08 17:08:30:611',25,-0.003922,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1062,'2018/10/08 17:08:30:649',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1063,'2018/10/08 17:08:30:683',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1064,'2018/10/08 17:08:30:722',25,-0.003922,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1065,'2018/10/08 17:08:30:750',25,-0.003922,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1066,'2018/10/08 17:08:30:784',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1067,'2018/10/08 17:08:30:823',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1068,'2018/10/08 17:08:30:850',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1069,'2018/10/08 17:08:30:884',25,-0.011765,0.019608,-0.066667,1,-1,-1,?,?,?,1,?,?
1070,'2018/10/08 17:08:37:699',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1071,'2018/10/08 17:08:37:728',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1072,'2018/10/08 17:08:37:762',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1073,'2018/10/08 17:08:37:799',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1074,'2018/10/08 17:08:37:828',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1075,'2018/10/08 17:08:37:863',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1076,'2018/10/08 17:08:37:898',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1077,'2018/10/08 17:08:37:928',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1078,'2018/10/08 17:08:37:961',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1079,'2018/10/08 17:08:37:999',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1080,'2018/10/08 17:08:38:032',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1081,'2018/10/08 17:08:38:062',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1082,'2018/10/08 17:08:38:098',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1083,'2018/10/08 17:08:38:129',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1084,'2018/10/08 17:08:38:163',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1085,'2018/10/08 17:08:38:198',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1086,'2018/10/08 17:08:38:230',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1087,'2018/10/08 17:08:38:263',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1088,'2018/10/08 17:08:38:300',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1089,'2018/10/08 17:08:38:331',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1090,'2018/10/08 17:08:38:364',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1091,'2018/10/08 17:08:38:398',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1092,'2018/10/08 17:08:38:429',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1093,'2018/10/08 17:08:38:462',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1094,'2018/10/08 17:08:38:499',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1095,'2018/10/08 17:08:38:529',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1096,'2018/10/08 17:08:38:563',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1097,'2018/10/08 17:08:38:600',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1098,'2018/10/08 17:08:38:629',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1099,'2018/10/08 17:08:38:662',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1100,'2018/10/08 17:08:38:700',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1101,'2018/10/08 17:08:38:729',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1102,'2018/10/08 17:08:38:761',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1103,'2018/10/08 17:08:38:806',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1104,'2018/10/08 17:08:38:848',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1105,'2018/10/08 17:08:38:883',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1106,'2018/10/08 17:08:38:922',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1107,'2018/10/08 17:08:38:951',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1108,'2018/10/08 17:08:38:982',26,-0.003922,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1109,'2018/10/08 17:08:39:017',26,-0.011765,0.019608,-0.145098,0.623529,-1,-1,?,?,?,2,?,?
1110,'2018/10/08 17:08:41:973',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1111,'2018/10/08 17:08:42:000',27,-0.003922,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1112,'2018/10/08 17:08:42:034',27,-0.003922,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1113,'2018/10/08 17:08:42:072',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1114,'2018/10/08 17:08:42:101',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1115,'2018/10/08 17:08:42:134',27,-0.011765,0.019608,-0.05098,0.027451,-1,-1,?,?,?,3,?,?
1116,'2018/10/08 17:08:42:173',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1117,'2018/10/08 17:08:42:199',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1118,'2018/10/08 17:08:42:233',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1119,'2018/10/08 17:08:42:272',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
